GPStime,peakFreq,snr,centralFreq,duration,bandwidth,id,ifo,label
1129307800.529,211.99400000000003,7.877000000000001,218.50900000000001,0.203,176.368286,LdDK3bwwTN,H1,Scratchy
1130153920.638,183.481,7.872999999999999,195.77900000000002,1.082,191.902512,lCn6toiziz,L1,Scratchy
1129328523.321,121.663,7.872000000000001,119.186,0.75,92.78877299999999,DAzpfaAsEK,L1,Scratchy
1129054113.764,153.654,7.87,156.567,0.391,93.56298100000001,I2TYk8Yc8c,H1,Scratchy
1127651039.558,212.58,7.837999999999999,253.641,0.674,246.01504500000001,wQwkDl7Lol,H1,Scratchy
1127453497.9789999,171.213,7.785,1312.674,0.7190000000000001,2405.778076,UL56aFh2EV,L1,Scratchy
1134913801.6239998,170.65400000000002,7.769,207.71900000000002,0.313,168.0224,seZXsuI4m2,L1,Scratchy
1135429383.226,170.65400000000002,7.765,1356.819,0.563,2514.402832,Rj5HCmM4wh,H1,Scratchy
1136386526.6269999,128.89,7.754,3282.1090000000004,0.9670000000000001,6403.104004,0z27Jglo70,L1,Scratchy
1129756306.673,121.663,7.694,1581.808,0.57,3045.07373,uYLo8UIgb5,L1,Scratchy
1129334338.701,123.75399999999999,7.688,320.43,0.805,495.27792400000004,73wdT1PZik,L1,Scratchy
1129050558.9,224.304,7.665,220.76,0.25,171.866852,pcZY4mMBLh,H1,Scratchy
1129835743.822,153.654,7.657,156.567,0.031,93.56298100000001,21oH8hwFuw,L1,Scratchy
1129829894.415,121.663,7.643,138.07,0.8440000000000001,130.55685400000002,fp3afAqxQq,L1,Scratchy
1136386524.986,128.89,7.632000000000001,135.265,0.5,109.414543,V4eSA5R6uw,L1,Scratchy
1127344711.347,149.414,7.63,161.261,0.49,176.939697,qLxn55uBbB,L1,Scratchy
1131295774.763,111.12799999999999,7.619,135.265,0.07400000000000001,109.414543,1ZfPmBl2yF,L1,Scratchy
1134919557.92,163.105,7.513,3189.14,0.484,6135.234375,G4G19SZidd,L1,Scratchy
1133747023.438,30.169,32.812,2652.091,4.758,5268.28125,fFziZUNvg9,H1,Scattered_Light
1135320371.438,24.801,23.013,2488.99,2.5,4949.009277,bYN72pd043,H1,Scattered_Light
1129802281.171,2025.31,21.405,2014.7089999999998,0.14300000000000002,3146.442871,V00ksgdP5z,H1,Violin_Mode
1133683296.375,28.787,19.212,50.937,2.25,59.24065,Gtn5pYKTrV,H1,Scattered_Light
1134478339.875,28.787,19.182000000000002,2375.2729999999997,6.781000000000001,4731.680176,F35eiJmzAg,H1,Scattered_Light
1130430359.2810001,49.677,17.826,2512.361,2.5580000000000003,4980.232422,6E28l9EkyI,L1,Scattered_Light
1133295209.438,34.175,17.749000000000002,50.57899999999999,1.75,59.95639,aq1uz47eBq,H1,Scattered_Light
1132683251.125,31.943,15.878,43.591,2.5,42.691689000000004,LXV9YEI6jQ,L1,Scattered_Light
1133467894.625,30.756999999999998,15.847000000000001,148.7,4.0,252.910873,udAa9xem7w,H1,Scattered_Light
1134300550.938,30.169,15.200999999999999,2638.933,2.0,5233.376953,GUnECdUzDQ,H1,Scattered_Light
1133754923.4060001,51.479,15.198,3700.4570000000003,5.625,7383.003418000001,SIORRJx8hN,H1,Scattered_Light
1130088075.172,59.708,14.45,71.08,0.875,57.495892000000005,djV1ZgWm6B,H1,Power_Line
1126762280.609,60.799,14.290999999999999,64.347,0.688,50.095501,ZrStfxBepb,H1,Power_Line
1134294049.188,32.397,14.220999999999998,1097.43,2.0,2179.201416,0wO8eObl0J,H1,Scattered_Light
1127248657.8439999,65.52,14.168,90.745,2.438,84.963173,SaPjfTKzVy,H1,Power_Line
1131308650.953,59.708,14.142000000000001,3214.542,0.75,6344.42041,FMlz0gSwoj,H1,Power_Line
1131161519.672,59.708,13.717,2373.782,1.094,4662.899902,UiirlgUlQO,H1,Power_Line
1129523294.609,59.089,13.707,57.674,0.75,36.74968,ILzXNTBiwi,H1,Power_Line
1131760309.453,59.708,13.669,2836.268,0.875,5587.872559,JQ89uFq9MS,H1,Power_Line
1131724467.984,59.708,13.668,61.445,0.875,38.22551,Ch9Ke8T0pc,H1,Power_Line
1134503926.938,33.571999999999996,13.658,3873.042,1.811,7710.182617,G1iJs9LjRG,H1,Scattered_Light
1126918553.328,60.799,13.628,64.347,0.625,50.095501,XHoWKrDroN,H1,Power_Line
1131313598.891,59.708,13.514000000000001,43.479,1.25,74.156601,Vxl1qTatyt,H1,Power_Line
1131186517.766,59.708,13.456,2618.814,0.8079999999999999,5152.964355,WoOTwmMAPF,H1,Power_Line
1127562319.109,60.799,13.39,1254.442,0.6559999999999999,2430.285645,fALIWQMdBd,H1,Power_Line
1130843245.266,59.708,13.297,598.732,0.875,1113.2146,BtofVQ1QL5,H1,Power_Line
1126842552.453,60.799,13.214,68.829,0.688,41.13155,Y9ZaGHRgkI,H1,Power_Line
1126932029.453,60.799,13.04,64.347,0.813,50.095501,c2WXLmDEaN,H1,Power_Line
1128414548.766,60.799,12.902999999999999,62.156000000000006,0.688,27.785729999999997,rnh4FQLwhI,H1,Power_Line
1127063399.828,60.799,12.787,68.829,0.6559999999999999,41.13155,HsRJnnrDyD,H1,Power_Line
1128672648.141,60.799,12.671,148.997,0.6559999999999999,201.46788,Ty7LHFR0rW,H1,Power_Line
1128663275.516,60.799,12.537,64.347,0.563,50.095501,Yjyfw86iXs,H1,Power_Line
1130073289.922,59.708,12.515,66.508,0.75,28.09918,wAI7KcbDm4,H1,Power_Line
1126721962.172,60.799,12.405999999999999,1525.618,0.5,2972.637451,KSEjqPVLjH,H1,Power_Line
1128046285.109,59.089,12.172,58.256,0.594,19.98646,9wlnDo4Vtg,H1,Power_Line
1134477811.688,42.419,12.127,3030.882,2.906,6025.861816,vJXavWzgZV,H1,Scattered_Light
1127730429.828,60.799,12.12,64.347,0.625,50.095501,qj3TJD1SMz,H1,Power_Line
1136280266.551,730.3889999999999,12.052999999999999,3915.1809999999996,0.758,7665.134276999999,WzsJId4SH1,L1,Whistle
1126869741.172,60.799,12.026,1818.0970000000002,0.563,3539.667725,s46yq3EdwD,H1,Power_Line
1130504178.266,59.708,11.908,61.445,0.875,38.22551,3MEJG6m6DW,H1,Power_Line
1131627742.953,59.708,11.895999999999999,61.445,0.75,38.22551,LJP0HPit9T,H1,Power_Line
1134492423.438,34.175,11.847999999999999,3349.032,4.75,6669.093261999999,1UeSoNvNVA,H1,Scattered_Light
1134176456.125,30.756999999999998,11.833,1550.9260000000002,2.375,3072.880859,qeyDQP5H0u,H1,Scattered_Light
1127996867.766,59.089,11.831,60.527,0.688,24.528191,BUde7EGqzr,H1,Power_Line
1130735219.953,59.708,11.690999999999999,1582.997,0.75,3081.330811,6snn7dVJks,H1,Power_Line
1135340817.938,22.287,11.629000000000001,1552.9229999999998,1.824,3068.887695,bl1OZ4Xei3,H1,Scattered_Light
1126964500.328,60.799,11.583,58.532,0.563,28.519291,OHPCgpCQTG,H1,Power_Line
1134675369.438,33.571999999999996,11.493,2494.9,1.625,4937.189453,7SGYbK5MJr,H1,Scattered_Light
1131473828.563,64.915,11.383,4005.322,1.063,7890.322265999999,Zzk5h6IP1A,L1,Power_Line
1129059945.766,60.799,9.927,60.527,0.43799999999999994,24.528191,N2vE9qCBqe,H1,Power_Line
1128779800.436,171.213,9.738999999999999,198.044,1.5730000000000002,217.298889,VvykPZ3GoG,H1,Scratchy
1133374626.438,64.915,9.677999999999999,2555.081,0.75,4989.839844,5f0ZwozQwQ,L1,Power_Line
1131447781.438,64.915,9.045,2846.498,0.563,5567.412109000001,zAfQySNmnZ,L1,Power_Line
1134467778.938,32.979,8.975,2080.581,1.25,4119.960938,snvd77ko8j,H1,Scattered_Light
1134917870.198,137.711,8.933,3736.258,2.5780000000000003,7311.401367,PEHYfUylWE,L1,Scratchy
1129818147.158,99.67200000000001,8.827,138.07,1.141,130.55685400000002,xmT3vNrrUI,L1,Scratchy
1129344470.236,111.06200000000001,8.772,131.31,1.3130000000000002,144.07646200000002,b025nbSsov,L1,Scratchy
1130972689.688,64.915,8.637,64.973,0.625,4.36192,spfbRjdcTF,L1,Power_Line
1128870967.725,123.75399999999999,8.591000000000001,138.07,0.518,130.55685400000002,KRjc7YP8UM,H1,Scratchy
1130154170.561,144.991,8.415,3796.1609999999996,3.428,7574.411133,vNETMXV4Vw,L1,Scratchy
1128827498.484,129.385,8.381,888.347,0.688,1597.904785,5z1mc0gtWt,L1,Scratchy
1130298444.9060001,102.199,8.213,3238.575,3.295,6316.036133,1tPPFEVwo7,L1,Scratchy
1130094132.932,219.058,8.139,265.501,0.19699999999999998,192.030609,JMhsJQrr5f,H1,Scratchy
1134486085.313,21.894000000000002,8.126,29.276,1.5,25.6984,5euygQyEHO,H1,Scattered_Light
1128827247.174,171.213,8.099,1087.149,2.219,1995.509155,lkvmqEnxt1,L1,Scratchy
1129628784.141,101.15799999999999,7.914,144.04399999999998,0.684,118.60878000000001,1SZEO9Ltm6,L1,Scratchy
1136375839.544,111.12799999999999,7.862,135.265,0.031,109.414543,C2qimNcJYU,L1,Scratchy
1130156433.481,206.40200000000002,7.705,222.515,0.08199999999999999,138.42983999999998,e7OZHVn93b,L1,Scratchy
1133169296.188,64.915,7.692,64.973,1.0,4.36192,1Oio9xEajO,L1,Power_Line
1130768056.1560001,104.15,7.687,2912.2290000000003,1.798,5814.544922,RJvh1cHe38,L1,Scratchy
1129313195.391,122.105,7.567,169.563,0.7809999999999999,160.33633400000002,vZUjcgwtmY,H1,Scratchy
1129647858.526,121.663,7.517,135.063,0.39799999999999996,91.33704399999999,wV98PUXkPD,L1,Scratchy
1129802150.97,2025.31,32.593,1976.414,0.16899999999999998,3874.2292479999996,E1bIrID0ZC,H1,Violin_Mode
1133675888.375,33.806999999999995,25.893,3808.4040000000005,3.75,7605.130370999999,Psv8QkRKnb,H1,Scattered_Light
1131469821.563,38.592,22.904,2377.799,2.75,4726.627441,KUbPoCTWth,L1,Scattered_Light
1129802339.12,2025.31,20.881,1596.213,0.094,3128.425537,jjwJFrd6Sb,H1,Violin_Mode
1132514727.875,35.11,20.575,3000.758,4.25,5991.602051,WvKLqo0TXS,H1,Scattered_Light
1134486061.688,44.053999999999995,20.247,2739.2270000000003,2.25,5449.48291,ISdqWWFFPX,H1,Scattered_Light
1136397866.812,137.711,19.472,1939.182,0.031,3773.4472659999997,obJlpzO7yj,H1,Repeating_Blips
1133297119.813,30.711,17.597,3002.085,5.093999999999999,5988.947265999999,BXXzOsJAvr,H1,Scattered_Light
1129802340.1339998,2025.31,17.042,1818.0970000000002,0.08800000000000001,3539.667725,cQl1WTd8Sb,H1,Violin_Mode
1134494283.313,22.688000000000002,14.780999999999999,2656.2129999999997,2.25,5276.523926,r6910xomwp,H1,Scattered_Light
1131156546.172,59.708,14.767999999999999,61.445,1.0,38.22551,14ArH6uST2,H1,Power_Line
1130833305.328,59.708,14.432,1173.892,1.0,2263.1201170000004,xD6QqYLOej,H1,Power_Line
1130188101.422,59.708,14.332,2782.829,1.0,5480.994140999999,68bir8ukWc,H1,Power_Line
1130740192.672,59.708,14.292,3042.708,1.037,6000.752441,dmvQ9nF3d1,H1,Power_Line
1134494317.688,21.894000000000002,14.014000000000001,2377.799,2.042,4726.627441,CrpyWW5Bc4,H1,Scattered_Light
1126587286.734,60.799,14.0,1216.381,0.75,2354.164307,FbdzqmhhT6,H1,Power_Line
1128473420.6560001,32.46,13.364,57.766999999999996,1.25,51.534328,PC2eDsOrWy,H1,Scattered_Light
1131632930.953,59.708,13.324000000000002,55.288000000000004,0.875,25.91271,LX026p7nU2,H1,Power_Line
1128950051.578,59.089,13.147,68.829,0.688,41.13155,Go2Poy2RXe,H1,Power_Line
1128859615.422,60.799,13.125,57.674,0.688,36.74968,fveHE1ykyi,H1,Power_Line
1131409921.797,59.708,13.077,61.445,0.875,38.22551,9pdEESSZgc,H1,Power_Line
1126534300.703,60.799,12.959000000000001,64.347,0.625,50.095501,3qi3YMrYNo,H1,Power_Line
1129513859.297,60.799,12.79,524.617,0.813,952.7081300000001,KJoejy1P0g,H1,Power_Line
1129111087.984,60.799,12.765,62.156000000000006,0.625,27.785729999999997,W9nu7L1DDr,H1,Power_Line
1129695442.859,60.799,12.675,1233.19,0.563,2387.7810059999997,oM12lluDCD,H1,Power_Line
1128254187.734,60.799,12.325,56.045,0.75,33.492142,qu95wv7R8d,H1,Power_Line
1130163939.359,59.708,12.058,990.211,1.0,1875.5063480000001,I7OZveSZSp,H1,Power_Line
1129250773.453,60.799,12.015,79.024,0.45299999999999996,61.522071999999994,wzw6kOYoB7,H1,Power_Line
1129093461.891,60.799,12.015,62.156000000000006,0.563,27.785729999999997,eNuy9G0wSZ,H1,Power_Line
1129635249.234,59.089,11.942,61.608999999999995,0.625,13.28099,yhZtzhQnFB,H1,Power_Line
1130795580.109,59.708,11.939,3262.9970000000003,1.25,6441.32959,O8nN1XNzKb,H1,Power_Line
1134480901.125,31.943,11.868,439.88300000000004,1.8130000000000002,843.865295,doicjZTFIE,H1,Scattered_Light
1127679961.109,60.799,11.429,60.527,0.5,24.528191,LXP8A64Js3,H1,Power_Line
1131702340.438,64.915,11.052,97.046,0.938,68.507088,UbZKN6Gf9a,L1,Power_Line
1128872537.677,236.873,10.725999999999999,257.08,0.7340000000000001,410.962769,NCDoFavPh6,H1,Scratchy
1133679748.9060001,33.736999999999995,9.847999999999999,2565.252,1.25,5087.622559,FU1oLRVSNC,H1,Scattered_Light
1133210501.938,64.915,9.089,1574.0420000000001,0.75,3026.647705,jvrxC8UrWR,L1,Power_Line
1132387940.313,64.915,8.727,881.2919999999999,0.75,1642.263306,nRGdshSZLw,L1,Power_Line
1128695177.1039999,190.77900000000002,8.519,220.76,0.273,171.866852,IdKBxwl9fj,H1,Scratchy
1129835812.808,149.414,8.424,1858.862,1.3519999999999999,3572.141602,NyRT1i4JUz,L1,Scratchy
1128867822.2710001,236.873,8.288,243.217,0.297,266.863831,OFQRQOneU2,H1,Scratchy
1130094134.649,232.187,8.183,242.612,0.309,237.808136,yIYndNh3UF,H1,Scratchy
1136397565.619,402.439,8.112,843.689,0.013000000000000001,1557.3634029999998,QlNhj3NMC6,H1,Repeating_Blips
1129045635.186,190.77900000000002,7.726,192.27900000000002,0.195,114.904297,U9tjplW0Py,H1,Scratchy
1128781813.343,212.58,7.72,253.641,0.254,246.01504500000001,PtzpM6gIY1,H1,Scratchy
1130155736.2810001,102.199,7.656000000000001,2315.859,0.7070000000000001,4470.603515999999,zEMiw1XNZ6,L1,Scratchy
1130769417.4689999,105.139,7.562,167.622,1.328,135.587952,qH958UprKI,L1,Scratchy
1130155965.58,144.991,7.539,167.622,1.57,135.587952,LfwsVR0lMu,L1,Scratchy
1129829513.155,99.06700000000001,7.524,119.186,0.213,92.78877299999999,LnK2A2l02T,L1,Scratchy
1128988711.422,64.369,7.501,62.745,0.313,15.55391,Afiflqak7R,L1,Power_Line
1133685012.813,32.979,30.831,3576.849,6.156000000000001,7142.020995999999,YzElgZ3hIZ,H1,Scattered_Light
1129802342.651,2025.31,28.616999999999997,1838.4660000000001,0.14300000000000002,3612.932861,ixe1q0u1AN,H1,Violin_Mode
1136397868.218,137.711,25.765,843.689,0.055,1557.3634029999998,Lq7ADUndTD,H1,Repeating_Blips
1136406575.07,16.125,25.302,3131.45,6.0,6250.614258,1ibSM4r6gF,H1,Light_Modulation
1129801785.382,2025.31,22.296,1838.4660000000001,0.188,3612.932861,S4cjwqLOgg,H1,Violin_Mode
1133691005.4060001,30.504,20.509,51.658,3.0,67.415077,DT2bPV6hvQ,H1,Scattered_Light
1133296052.875,31.943,18.799,3197.1820000000002,6.041,6379.140136999999,lXrefFNG0t,H1,Scattered_Light
1129802265.304,2025.31,15.253,1818.0970000000002,0.040999999999999995,3539.667725,6laqiBCa8C,H1,Violin_Mode
1129685928.672,60.799,15.25,1120.7160000000001,0.75,2144.906982,x3iTLg3IJe,H1,Power_Line
1131470955.375,29.061,14.363,3884.9959999999996,1.75,7725.503418000001,r5J2MUECaP,L1,Scattered_Light
1131469796.813,29.636,14.277000000000001,3121.531,2.0,6192.341309,5uWBE0rB2h,L1,Scattered_Light
1127218830.859,60.799,14.152999999999999,1790.862,0.85,3503.126465,hPmgNjw9Bq,H1,Power_Line
1129742246.297,60.799,14.055,64.347,0.625,50.095501,BBq3QdsMD0,H1,Power_Line
1134176537.813,21.894000000000002,13.915,1920.1960000000001,2.0,3811.419922,1Nqfi9RlFz,H1,Scattered_Light
1129802296.7289999,2025.31,13.811,1599.862,0.078,3121.126465,6aOhgS0crm,H1,Violin_Mode
1131699479.813,64.915,13.700999999999999,66.508,0.875,28.09918,nb5hQhVlOL,L1,Power_Line
1130053657.672,59.708,13.633,1173.892,0.972,2263.1201170000004,sOCO9pmFXN,H1,Power_Line
1131000870.891,59.708,13.633,2502.803,1.0,4920.942383,hzED3UKstY,H1,Power_Line
1131333556.172,59.708,12.834000000000001,61.445,0.75,38.22551,vQ36kj7ros,H1,Power_Line
1130178656.828,59.708,12.81,1088.108,0.883,2091.552002,6VIZedttB7,H1,Power_Line
1127036639.734,60.799,12.603,60.527,0.75,24.528191,0ONavKx7a7,H1,Power_Line
1136038380.938,43.638999999999996,12.286,1323.98,2.0,2612.057861,obb9zr4TZO,H1,Scattered_Light
1134472120.313,32.397,12.267999999999999,2393.956,2.0,4755.05957,eDPq1vV1Xe,H1,Scattered_Light
1126941180.109,59.089,12.213,68.829,0.688,41.13155,apvK29fvzN,H1,Power_Line
1134308597.438,32.397,11.970999999999998,3139.5009999999997,1.75,6234.512207,svq14LvR91,H1,Scattered_Light
1136515363.902,795.2639999999999,11.312999999999999,3644.073,1.369,5912.216797,iRvh89Ww1o,L1,Whistle
1129309874.839,212.58,11.042,1031.781,1.75,1843.9909670000002,EnhqJ2QtPl,H1,Scratchy
1134915724.0939999,109.19200000000001,10.26,4001.47,2.375,7898.024414,9Jh6SDfC2Z,L1,Scratchy
1127725763.234,59.089,10.072000000000001,64.615,0.531,22.86685,NfKc9NJiEN,H1,Power_Line
1132640370.438,64.915,9.201,849.7,0.625,1579.079346,YAsr4tdjO4,L1,Power_Line
1130094133.74,219.058,9.187999999999999,257.408,0.203,208.215591,RNKdQs35Cs,H1,Scratchy
1129060057.253,236.873,8.82,236.325,0.32,148.257996,ckCsZhegWG,H1,Scratchy
1131110573.938,64.915,8.788,64.203,0.625,8.083960000000001,ZWmqcyFgRS,L1,Power_Line
1127496952.195,221.06400000000002,8.716000000000001,1704.8220000000001,0.375,3139.9916989999997,r50zpfYUP4,H1,Scratchy
1129705342.544,121.663,8.441,138.07,0.38299999999999995,130.55685400000002,nwfyE1HuL0,L1,Scratchy
1130475766.2410002,232.187,8.327,2292.0570000000002,0.8590000000000001,4336.69873,YRvEhhXXcO,L1,Scratchy
1133476806.938,64.915,8.214,64.973,0.625,4.36192,aM3cdbdiUl,L1,Power_Line
1129346825.87,149.414,8.142000000000001,140.933,0.35,124.83009299999999,gexjnNhW3E,L1,Scratchy
1129786304.189,190.77900000000002,7.979,1280.328,0.633,2291.00293,FGxXfDHHvo,L1,Scratchy
1132408827.6560001,64.892,7.832000000000001,63.657,0.5,6.993510000000001,sakTKma7iQ,L1,Power_Line
1130246544.525,144.991,7.506,167.622,0.6990000000000001,135.587952,8IqTB2Zho2,L1,Scratchy
1136037287.813,54.756,22.078000000000003,82.134,2.875,142.332886,KGkpJnqArn,H1,Scattered_Light
1133281148.313,32.979,17.859,2492.6079999999997,2.75,4941.33252,QzwrqalZZ4,H1,Scattered_Light
1129802382.8739998,2025.31,17.158,1804.576,0.039,3463.570313,pHrJw1NhgY,H1,Violin_Mode
1130526970.203,59.708,15.337,61.445,1.0,38.22551,4RA08miqW8,H1,Power_Line
1129567288.1560001,33.399,15.21,1972.764,1.25,3881.5283200000003,HWsokNOoCr,H1,Scattered_Light
1136417299.695,16.125,14.155999999999999,914.721,2.5,1814.218994,PKtuOTBWeQ,H1,Light_Modulation
1128433441.734,59.089,14.012,530.023,0.75,981.4482419999999,IQhNVWakUc,H1,Power_Line
1130956758.234,59.708,13.905,61.445,0.75,38.22551,bxUsxw2NIj,H1,Power_Line
1131653629.516,59.708,13.344000000000001,2204.7529999999997,0.75,4341.185547,CqVgNMwfGL,H1,Power_Line
1130134457.703,59.708,13.195,61.445,0.875,38.22551,EsfJQOJJeH,H1,Power_Line
1127657854.203,60.799,13.154000000000002,477.681,0.778,876.7642210000001,IaQ4XACwV5,H1,Power_Line
1127296077.203,60.799,13.073,62.156000000000006,0.688,27.785729999999997,BZpEmI1HVI,H1,Power_Line
1128461342.984,60.799,12.96,57.674,0.813,36.74968,zDfHLrzBZf,H1,Power_Line
1131658849.516,59.708,12.913,66.508,1.0,28.09918,zwElmtJyFD,H1,Power_Line
1126927499.328,60.799,12.800999999999998,68.829,0.813,41.13155,cJyDFQPbhE,H1,Power_Line
1128506646.922,60.799,12.741,1110.239,0.625,2141.879639,mPJgavOokR,H1,Power_Line
1126480049.641,60.799,12.347000000000001,60.527,0.594,24.528191,2V8zczBGbF,H1,Power_Line
1130800447.797,59.708,12.190999999999999,61.445,0.875,38.22551,5QMzZPBSwp,H1,Power_Line
1128235474.609,60.799,11.981,64.347,0.625,50.095501,un4zLDy8qO,H1,Power_Line
1126878887.609,60.799,11.864,64.347,0.6559999999999999,50.095501,IJuKXaUSNv,H1,Power_Line
1127711891.891,60.799,11.265,60.527,0.563,24.528191,hmSdrDu08s,H1,Power_Line
1136403955.0939999,32.623000000000005,11.21,1323.17,3.4410000000000003,2638.340332,DI5G2psC6S,L1,Scattered_Light
1132636755.365,1182.975,10.321,3981.775,0.8240000000000001,7492.717773,z14BdoiFZS,L1,Whistle
1130158968.922,59.708,10.06,58.626000000000005,0.5,17.664289,rGsqSC4Sqw,H1,Power_Line
1127467066.724,236.873,9.988999999999999,1993.957,2.9730000000000003,3726.6455079999996,51Tz2ewNkz,L1,Scratchy
1130157476.297,154.925,9.878,3796.28,7.375,7431.445312999999,uzvdmeog1D,H1,Scratchy
1132628540.813,64.915,9.113999999999999,63.657,0.75,6.993510000000001,nyjwSJW0pm,L1,Power_Line
1127529600.328,177.91299999999998,8.732999999999999,1955.8120000000001,1.518,3692.053467,iqJcimiiab,L1,Scratchy
1129041023.206,263.942,8.663,1279.522,0.34,2227.883545,aFlnkoexhX,H1,Scratchy
1127998257.546,236.873,8.372,271.11400000000003,0.08800000000000001,211.068954,NnsOpwhnVe,L1,Scratchy
1131611792.813,64.915,8.335,3512.454,0.752,6904.587401999999,Is2ypqC5rs,L1,Power_Line
1130386189.548,170.65400000000002,8.294,1383.7089999999998,3.635,2747.240967,SBB6hBVNl0,L1,Scratchy
1133272215.625,31.642,8.235,1320.1629999999998,0.9059999999999999,2587.714844,RVmoUgWiCu,H1,Scattered_Light
1129298442.427,236.873,8.082,261.106,0.203,231.086746,PiWgCtTpVJ,H1,Scratchy
1130156514.7389998,183.481,7.608,207.71900000000002,0.348,168.0224,Jyy4wliftn,L1,Scratchy
1129054116.65,190.77900000000002,7.525,554.566,1.734,932.3624880000001,IvThJ0wY0K,H1,Scratchy
1130785776.141,59.708,14.255999999999998,61.445,0.875,38.22551,rhSwPn3N6C,H1,Power_Line
1130810160.203,59.708,14.12,2662.934,0.875,5241.20459,wnDRk8TT6n,H1,Power_Line
1129192332.578,60.799,13.493,62.156000000000006,0.625,27.785729999999997,TJbU5PwGjO,H1,Power_Line
1126578252.109,60.799,13.279000000000002,64.347,0.688,50.095501,8lXNuLpTn6,H1,Power_Line
1130657565.516,59.708,13.193,43.388000000000005,1.5,74.338531,6kc9SWOHCe,H1,Power_Line
1132651793.436,1897.973,12.97,4071.055,0.86,7353.385254000001,Z334ebsnxH,L1,Whistle
1134486845.438,21.128,12.957,1106.015,1.8130000000000002,2183.058594,E9iLWvCToB,H1,Scattered_Light
1129980615.547,59.708,12.866,61.445,1.0,38.22551,utNmtVLN5z,H1,Power_Line
1131191678.703,59.708,12.685,61.445,0.875,38.22551,XJw40k23BP,H1,Power_Line
1133691993.375,30.756999999999998,12.447000000000001,3300.34,1.75,6560.584473,NXRFsoIEpm,H1,Scattered_Light
1134915729.5310001,102.199,12.447000000000001,4007.745,3.9530000000000003,7885.476073999999,EfXNT7iM1W,L1,Scratchy
1130219480.9689999,60.428999999999995,11.923,66.508,1.0,28.09918,vAKL0dv5RA,H1,Power_Line
1133264671.813,31.263,11.49,3354.942,1.331,6657.273438,1UqbbNVgkE,H1,Scattered_Light
1129317614.922,60.799,11.097000000000001,730.232,0.531,1363.9379880000001,5c6Aup18y8,H1,Power_Line
1129311319.345,236.873,10.049,253.641,0.266,246.01504500000001,RhYjywuVOE,H1,Scratchy
1128671149.8439999,65.52,9.138,1930.6879999999999,0.63,3742.3012700000004,lSUY60drff,L1,Power_Line
1133089898.2189999,64.892,8.686,4005.225,1.375,7890.515625,mJ9zb7SqhD,L1,Power_Line
1131387346.813,64.915,8.384,65.518,0.75,5.45236,NLoVPdSsht,L1,Power_Line
